"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSMUSG00000090952.5" -0.218667558696606 2.05640846164243 -0.856026798519809 0.403912548057991 0.509779878278484 -6.16074369900148
"ENSMUSG00000075555.15" 0.303206704055468 1.7243426365885 0.855645607628393 0.404117567201855 0.509983761514551 -5.9783008691446
"ENSMUSG00000003135.16" -0.130915761327304 4.91419931061964 -0.855383452551257 0.404258603701899 0.510106865471523 -7.12317292888608
"ENSMUSG00000046324.13" 0.0644621262993308 6.26571503311876 0.8546445326303 0.404656307154815 0.510553778952994 -7.44473155508266
"ENSMUSG00000053769.6" 0.43791916892389 0.769638283603717 0.85388127052669 0.405067379927432 0.510884407775752 -5.62128403629207
"ENSMUSG00000021670.15" -0.0937349983838862 6.35765097134446 -0.853866506004426 0.405075334391264 0.510884407775752 -7.49579321239504
"ENSMUSG00000053985.11" -0.30705765259974 1.39729668626406 -0.853861433352511 0.405078067332596 0.510884407775752 -5.90573970972841
"ENSMUSG00000030946.14" -0.226606386238014 2.57648228292629 -0.853797051125508 0.405112754937723 0.510884407775752 -6.30710077682785
"ENSMUSG00000009145.7" -0.180783635280994 2.80338485246814 -0.853753674592519 0.405136126268546 0.510884407775752 -6.5075331385625
"ENSMUSG00000005682.10" -0.0749810838321876 6.34686282412572 -0.853472443016989 0.405287675515702 0.511020577641534 -7.50326709116551
"ENSMUSG00000026867.20" -0.0498246723660012 6.96427533616528 -0.853163775187687 0.405454052050211 0.511085022361522 -7.59627482859087
"ENSMUSG00000021555.16" -0.085261138212771 4.72231174847702 -0.853160039767212 0.405456065769699 0.511085022361522 -7.02281920927651
"ENSMUSG00000059447.14" 0.107915666747358 5.20192956879058 0.853135122447034 0.405469498558937 0.511085022361522 -7.16359464963989
"ENSMUSG00000038485.7" 0.0802990276741173 5.34669012774299 0.852769323040456 0.405666732364058 0.511278690300892 -7.22576049161079
"ENSMUSG00000026820.6" 0.176457682447138 3.44463242255477 0.852601401022622 0.405757294438776 0.511337888243107 -6.56098562048892
"ENSMUSG00000002274.15" -0.250628692136768 2.30988247273443 -0.852359343857935 0.405887861531653 0.511447482626092 -6.03886644836371
"ENSMUSG00000041632.8" -0.167981516934347 3.61970508463604 -0.851604240557199 0.40629534458219 0.511905949726003 -6.58016705281232
"ENSMUSG00000028261.14" -0.19454478249855 3.16132784392684 -0.851285864879358 0.406467232235701 0.511979727315565 -6.57165665186562
"ENSMUSG00000001524.15" 0.146176397328332 3.46052139641653 0.851256382679659 0.406483151756592 0.511979727315565 -6.54622214964596
"ENSMUSG00000020898.19" 0.106740057597361 4.79908001029463 0.851243140931093 0.406490302043482 0.511979727315565 -7.06753011302758
"ENSMUSG00000036352.17" -0.115612985863761 3.83826374049199 -0.85117242369576 0.406528489362078 0.511979727315565 -6.76846711359243
"ENSMUSG00000025235.9" -0.248170138162911 2.11545177052707 -0.851058968397607 0.406589760118582 0.512001920149326 -6.19587042763274
"ENSMUSG00000019794.14" -0.081268543894117 5.35163435763571 -0.850509207559186 0.406886739789527 0.512320894990462 -7.19705012203605
"ENSMUSG00000046947.13" 0.107061072515685 4.44076162203299 0.8497236235381 0.407311355464159 0.512775510749039 -6.9318808519354
"ENSMUSG00000023094.15" -0.326803964643987 1.46865886322305 -0.849679475039746 0.407335226697318 0.512775510749039 -5.89470304162805
"ENSMUSG00000016018.5" -0.0742569599091762 6.05773104821263 -0.848968974950556 0.407719521449446 0.513204205022213 -7.41869210413996
"ENSMUSG00000022901.14" 0.104763187323206 4.56676250422295 0.848875939145493 0.407769860026604 0.513212495505586 -7.03906896628102
"ENSMUSG00000045969.9" -0.0796201520401265 5.44222007057954 -0.847805731866461 0.408349203961054 0.513886510295372 -7.2869125165634
"ENSMUSG00000006299.14" 0.0512804029908871 6.76808133270942 0.847223794426535 0.408664453094579 0.514228066380542 -7.5725082035723
"ENSMUSG00000100120.3" 0.335360621763226 0.731888008139078 0.846740042440629 0.408926633092368 0.51448587435075 -5.77408244803166
"ENSMUSG00000135102.1" -0.759469239197017 -0.272072955830952 -0.846683917722877 0.408957058179573 0.51448587435075 -5.26760310984785
"ENSMUSG00000069919.8" -0.503774606688243 1.35537353071497 -0.846465926308533 0.409075244783402 0.514579369577406 -5.50651251054087
"ENSMUSG00000060012.10" 0.0971345588688513 5.34805376888515 0.846061326181773 0.409294662223645 0.514800170264139 -7.22883656590451
"ENSMUSG00000024072.10" -0.0900295187955189 5.00894158541909 -0.845397467850542 0.409654842541347 0.515197952504557 -7.10212221355561
"ENSMUSG00000103520.2" 0.214887014325599 2.47103698753711 0.845083963260693 0.409825007763313 0.515356704659483 -6.32470479477949
"ENSMUSG00000005312.16" -0.0515544330850526 7.10834768376731 -0.844567210367849 0.410105592879876 0.515654261387174 -7.64356310512469
"ENSMUSG00000115837.2" -0.42232821619552 0.892993486149251 -0.844116638007933 0.410350345046134 0.515906703900445 -5.80071555167585
"ENSMUSG00000017418.15" 0.114162799375472 4.61817530568189 0.843851873520163 0.410494209993292 0.516032266983315 -6.98085739066989
"ENSMUSG00000047759.7" -0.6655903525194 -1.51458608576301 -0.843395887311531 0.410742055573397 0.516288503201452 -5.2444612427757
"ENSMUSG00000002210.12" 0.0861227898478969 4.94473866055432 0.843218540651351 0.410838476295201 0.516354369114187 -7.13726008200311
"ENSMUSG00000021900.11" -0.107952286214154 4.23297443295689 -0.842169508513807 0.411409119071059 0.517016173848673 -6.91381274101204
"ENSMUSG00000040219.5" -0.222828817436429 1.9243025089497 -0.841991492904533 0.411506005235052 0.517082532555668 -6.18204798019287
"ENSMUSG00000034795.15" 0.400718036111385 1.27444268851179 0.84148242548399 0.411783149987604 0.517375109600565 -5.7835497881238
"ENSMUSG00000061306.17" -0.0598774779742293 7.25582052998473 -0.841401793077582 0.411827058682052 0.517375109600565 -7.67059120230425
"ENSMUSG00000096942.2" 0.274791843642634 1.68928660383058 0.841188914398216 0.41194299715647 0.51743665631857 -6.09899699894566
"ENSMUSG00000033373.17" 0.26146120823177 1.36189776656348 0.841149851554887 0.411964273943659 0.51743665631857 -6.04301305679425
"ENSMUSG00000104913.2" 0.375039254140827 1.90679622151511 0.840122328401354 0.412524201442766 0.518084462839791 -5.7267313379631
"ENSMUSG00000003581.15" 0.108787151411016 4.72002719738816 0.839642790468099 0.412785683987864 0.51828397067429 -7.0353265805037
"ENSMUSG00000004934.15" -0.0972886137222853 4.77001300082042 -0.839523336852693 0.412850836337394 0.51828397067429 -7.06332552360787
"ENSMUSG00000004233.15" 0.1527214107925 3.67172278450701 0.839512647410549 0.412856666893066 0.51828397067429 -6.8408145587715
"ENSMUSG00000003444.9" -0.178322740958284 3.48636363909266 -0.839461157372095 0.412884752877191 0.51828397067429 -6.5303819220576
"ENSMUSG00000032563.17" 0.124041447012901 4.52983183303737 0.839425906378186 0.412903981752024 0.51828397067429 -6.93923715829164
"ENSMUSG00000021468.9" -0.0696306232931647 5.63922158885889 -0.839131325178654 0.413064693880922 0.51843022247199 -7.32496154899053
"ENSMUSG00000107761.2" 0.165262585687554 2.91885737942305 0.838289943157777 0.413523941884551 0.518951090008108 -6.52884985058392
"ENSMUSG00000039041.16" -0.0792935451164203 5.8273375384375 -0.837923116030042 0.413724268733556 0.519146948250386 -7.38452910787557
"ENSMUSG00000081094.5" 0.202725247566161 2.53212113381602 0.836946039233735 0.414258162708309 0.51976128447625 -6.3835983432725
"ENSMUSG00000042870.16" 0.0728472987187958 6.06209588004911 0.83641307818294 0.414549570336764 0.520071279149758 -7.44095153232813
"ENSMUSG00000038619.13" -0.0558737947852377 7.00409307858513 -0.835964216053152 0.414795097627387 0.52023628631774 -7.6058157426696
"ENSMUSG00000002496.11" -0.062682181266764 6.54651019509824 -0.83595424580554 0.414800552410303 0.52023628631774 -7.54870603733398
"ENSMUSG00000078941.10" 0.204009356445806 2.60813040486817 0.835929391508595 0.414814150548152 0.52023628631774 -6.37542992493211
"ENSMUSG00000049811.18" 0.310264930551682 1.39126505020617 0.835719695545469 0.41492888961825 0.520315032793152 -6.06681702159191
"ENSMUSG00000034165.17" 0.0461104174238685 8.23208043578555 0.835579598810352 0.415005557565228 0.520315032793152 -7.79207182092282
"ENSMUSG00000061374.15" -0.0862209743407583 5.00522286888852 -0.835512298329878 0.415042391003362 0.520315032793152 -7.10985737928376
"ENSMUSG00000068040.11" -0.0589254846978404 7.35196158574126 -0.835490411377866 0.415054370148808 0.520315032793152 -7.67192847337594
"ENSMUSG00000071172.14" 0.0774391669152097 6.70901798142637 0.835055158716351 0.415292638484644 0.520558094616892 -7.56743110571735
"ENSMUSG00000131621.1" -0.304524076803364 1.11984129595133 -0.834384936713711 0.415659707269411 0.520919762577534 -6.05538856067329
"ENSMUSG00000119320.1" -0.349828937219124 1.10837219060125 -0.834366167988883 0.415669989575935 0.520919762577534 -5.76119189722685
"ENSMUSG00000142665.1" 0.596944968276464 -0.678054285913072 0.834136019360563 0.41579608811124 0.521022125151677 -5.28772607984733
"ENSMUSG00000020311.18" 0.0876301682859255 4.73270640574289 0.833025985635017 0.416404621889387 0.521698797792706 -7.08355110571086
"ENSMUSG00000120885.2" -0.316192242756911 1.17090221092177 -0.832988739466929 0.416425050616633 0.521698797792706 -6.00189572746952
"ENSMUSG00000037234.18" 0.0518382182171848 7.62282668548148 0.832475675542696 0.41670652082965 0.521995673785967 -7.7202684313145
"ENSMUSG00000047676.7" 0.306549872746905 1.81833896833297 0.832293984351384 0.416806227134757 0.52206482053291 -6.12632373221365
"ENSMUSG00000051335.7" -0.172032634555674 2.65948748648626 -0.832134083816283 0.416893988117532 0.522070168455684 -6.41814705882842
"ENSMUSG00000139945.1" -0.234857839836325 2.094532106481 -0.832124021242015 0.416899511332003 0.522070168455684 -6.17236706144453
"ENSMUSG00000025505.17" 0.174805493111724 2.94300860881115 0.831962342159224 0.416988261302484 0.522125566297837 -6.50792052051629
"ENSMUSG00000028607.17" 0.118017384695339 3.81312109628631 0.831168844045899 0.417424009716575 0.522615394810057 -6.7687705833807
"ENSMUSG00000062234.15" -0.048754500038533 7.87966079678972 -0.830831365972754 0.417609424007937 0.522791733576638 -7.74698259198674
"ENSMUSG00000038732.16" -0.138904074243705 4.09122582964856 -0.830630976481821 0.417719545308382 0.522826533895297 -6.8048837410548
"ENSMUSG00000099843.4" 0.17554921281456 2.89883165900316 0.830618565490718 0.417726366211997 0.522826533895297 -6.47507951946864
"ENSMUSG00000024070.16" 0.063661558343898 7.15906112517184 0.830315964620303 0.417892693471453 0.522978906904955 -7.66288372055746
"ENSMUSG00000047757.18" -0.29142700850073 1.21569175029983 -0.830227241254514 0.417941469121893 0.522984151141435 -6.04026540847227
"ENSMUSG00000040282.14" -0.314078003352163 1.19471901063501 -0.829873981689352 0.418135709747544 0.523171400036127 -5.9548582590194
"ENSMUSG00000016520.8" 0.181116985889089 3.71774958777524 0.829493873186634 0.418344778057594 0.523377159408658 -6.67141950502418
"ENSMUSG00000001158.14" -0.0994819850632274 4.27871073992485 -0.829273916435697 0.418465789913223 0.523472722158698 -6.95893247851301
"ENSMUSG00000041915.10" 0.0825029648646112 5.45085972472433 0.829055862226868 0.418585777237468 0.523566296800157 -7.32403193890728
"ENSMUSG00000028878.12" -0.0766683562363122 5.5478292104597 -0.828975754062945 0.418629863400569 0.523566296800157 -7.272730572133
"ENSMUSG00000038542.15" 0.0817727973994034 5.20197765265922 0.828867412281528 0.418689492193928 0.523585047274496 -7.18681048955815
"ENSMUSG00000025872.6" -0.0873948519020891 4.82355029357397 -0.828612962631102 0.418829556785691 0.523704370653039 -7.02443266882235
"ENSMUSG00000041308.7" 0.0771976174416338 5.87190637733002 0.828044942649666 0.419142338039161 0.524039610445466 -7.40360973826716
"ENSMUSG00000064294.13" 0.337435179837762 1.83947625299868 0.827534750076122 0.419423404200423 0.524335130690713 -6.09226033653668
"ENSMUSG00000030615.13" 0.156438121874934 3.30987962006616 0.82689262588058 0.419777323480182 0.524721654350228 -6.57849938576308
"ENSMUSG00000097164.5" -0.214995042185838 2.52711596450242 -0.826790115746334 0.419833841652845 0.524736383866582 -6.29012347238628
"ENSMUSG00000024528.9" -0.154556423042337 3.76393122133434 -0.826460326450002 0.420015701518004 0.524907753974663 -6.79187963945622
"ENSMUSG00000066149.12" 0.140748825308532 4.2763824354366 0.825769621027907 0.420396749428678 0.525327993054053 -6.8896302650016
"ENSMUSG00000026639.19" -0.39585035703627 0.4730163695921 -0.825677606710522 0.420447528533011 0.525335482498106 -5.83369570642847
"ENSMUSG00000021945.10" -0.0578681580561113 6.14301690418316 -0.825438248093386 0.42057963959287 0.525444581150747 -7.46150238931438
"ENSMUSG00000040396.13" -0.0746857925733702 5.46610940638721 -0.824773345136147 0.420946764087016 0.52583123304699 -7.31362795552859
"ENSMUSG00000074238.7" 0.0957803696439452 5.35325204304648 0.824715375275774 0.42097878171733 0.52583123304699 -7.20954575497153
"ENSMUSG00000029557.8" 0.269775073647537 1.20201148433088 0.823668535540556 0.421557235294415 0.526497696976522 -6.02657779054218
"ENSMUSG00000058706.6" -0.0589852511648399 6.46490328348776 -0.823102682781583 0.421870120833928 0.526775035628747 -7.54869695487125
"ENSMUSG00000033653.20" 0.0752390561782788 5.38680499711141 0.823031263257584 0.421909622463111 0.526775035628747 -7.25155473712955
"ENSMUSG00000035868.10" 0.210213856783529 2.76542148493146 0.823023311919924 0.421914020437517 0.526775035628747 -6.35540875334265
"ENSMUSG00000027363.16" 0.0443880412628648 7.87373760225709 0.822423344966057 0.422245953447246 0.527133358230758 -7.75894598824602
"ENSMUSG00000029713.16" 0.0406906778419422 8.63689420950958 0.822112429264572 0.422418033859992 0.527292065252496 -7.85638146667245
"ENSMUSG00000023832.15" -0.204667353495114 2.71201742820284 -0.821822319260188 0.422578639486858 0.527436416384427 -6.32922408508291
"ENSMUSG00000026851.10" -0.0562011989702782 6.18397709352614 -0.821149185671196 0.422951438155962 0.52783352542307 -7.45912395798782
"ENSMUSG00000050192.9" 0.145761740756624 3.52761607541237 0.821085359064808 0.422986797866739 0.52783352542307 -6.69225320805226
"ENSMUSG00000012114.18" -0.0499498200346693 7.50751602025757 -0.820751364440204 0.423171860467727 0.528000357314139 -7.69373461079115
"ENSMUSG00000016541.11" -0.0726352077545744 5.90762745468178 -0.820681610992344 0.423210516578648 0.528000357314139 -7.40794924637136
"ENSMUSG00000032641.19" -0.313633519929163 1.52496470001791 -0.820395514176389 0.423369089887748 0.528142021097872 -5.96011551874452
"ENSMUSG00000026356.16" -0.0648138223409394 5.73403559482806 -0.819505946704144 0.423862387760461 0.528701170611464 -7.37306626464449
"ENSMUSG00000042745.10" 0.204140196089171 2.87274832807937 0.819254861737953 0.42400168992403 0.528818694610194 -6.4503782493126
"ENSMUSG00000040010.11" 0.244224624361664 2.96379309786339 0.817802147724045 0.424808229940288 0.529768290155175 -6.35199442646539
"ENSMUSG00000030846.17" 0.0631833335591399 6.70719638558023 0.817435087415404 0.42501217470461 0.529966281416506 -7.60493318613575
"ENSMUSG00000026670.16" -0.0867686927979783 5.90563066422318 -0.817311155560183 0.425081047369224 0.529983402193524 -7.39269808058765
"ENSMUSG00000023055.11" -0.0740079994464509 5.79887419999605 -0.817247782115514 0.425116268647815 0.529983402193524 -7.42543877820083
"ENSMUSG00000110444.4" 0.424784115611871 1.42240571704925 0.816992635984433 0.425258090899945 0.530088025366714 -5.83110758021459
"ENSMUSG00000026696.16" -0.0701530514578321 5.84320068591611 -0.816884276765315 0.425318331177596 0.530088025366714 -7.32590740753733
"ENSMUSG00000079215.9" -0.0893711524621468 4.81549274456908 -0.816852923316668 0.425335762553411 0.530088025366714 -7.1496894966455
"ENSMUSG00000116802.3" -0.315225317271782 1.90431009200639 -0.815863438303135 0.425886113866093 0.530633327311405 -5.99948644705684
"ENSMUSG00000028470.11" 0.260870125449948 2.16746787677343 0.815835608032824 0.425901599604304 0.530633327311405 -6.07221188134001
"ENSMUSG00000022130.11" 0.146194344244719 3.44807370073873 0.815778800885752 0.42593321020479 0.530633327311405 -6.67854179339524
"ENSMUSG00000057666.19" 0.0425947209736588 8.90318332668783 0.815740983128452 0.425954254898907 0.530633327311405 -7.87784593566682
"ENSMUSG00000063535.8" -0.396612711400149 0.612172423809237 -0.815453133639187 0.426114458062541 0.530776531068664 -5.73122743619695
"ENSMUSG00000020536.13" -0.0571231141327884 6.06375797313471 -0.814674021517349 0.426548266583385 0.531260476430569 -7.47995014112425
"ENSMUSG00000085829.4" 0.232586636689192 1.78678135530699 0.814256601240212 0.426780801081626 0.531453275044849 -6.11096661072149
"ENSMUSG00000035397.9" -0.153222567180753 3.91064362870553 -0.814233489020788 0.426793678680518 0.531453275044849 -6.82693226774817
"ENSMUSG00000023921.10" 0.105793613374504 4.63132545577895 0.813968415929802 0.426941388989972 0.53158077622889 -6.9881102263754
"ENSMUSG00000027932.15" -0.400399428901192 0.721734539407053 -0.813133284631995 0.427406973020397 0.532103989973387 -5.86418220164638
"ENSMUSG00000073968.5" 0.205621825838082 2.08565178263149 0.812952476731354 0.427507815516909 0.532173052744704 -6.3308130831484
"ENSMUSG00000121184.1" -0.333573968994887 1.35864327610726 -0.812817069703306 0.42758334635222 0.532210595576352 -5.84939703987982
